None
1107 1112 0.05 0.05 0.117962082611 12.0 1.75058280892 2.0 -0.204914622706
1107 1116 0.05 0.05 0.283257914396 9.0 2.10924613402 1.0 -0.0170909281329
1107 1124 0.05 0.05 0.151220777634 11.0 1.50833333333 2.0 -0.0466879312169
1107 1125 0.05 0.519230769231 0.515535659975 -1.0 1.13355855856 0.0 0.0391024931797
1107 1129 0.05 0.366165413534 0.282646070043 3.0 1.28887867647 1.0 0.0140767834832
1107 1138 0.05 0.55875 0.286817190475 2.0 2.15027550378 1.0 0.0208201465672
1107 1139 0.05 0.398494623656 0.487475267652 8.0 2.06128568942 0.0 -0.0210845930663
1107 1140 0.05 0.496183206107 0.27543586981 3.0 2.89875 1.0 -0.0438798724508
1107 1153 0.05 0.05 0.283141249256 6.0 -0.129483695652 1.0 -0.0337381223776
1107 1157 0.95 0.05 0.498545424654 -2.0 0.919479495268 0.0 0.0309642647909
1107 1172 0.05 0.368965517241 0.472068060464 4.0 2.46610576923 0.0 -0.0338632329547
1107 1173 0.295882352941 0.771724137931 0.488790240401 3.0 0.504049825729 0.0 -0.00104307878605
1107 1181 0.05 0.05 0.239885034672 13.0 1.11274834437 1.0 -0.0537413324338
1107 1186 0.05 0.503448275862 0.505465183928 1.0 2.27541310264 0.0 0.0136025043587
1107 1207 0.95 0.534450867052 0.495988959198 10.0 3.98798076923 0.0 0.0365371749237
1107 1208 0.05 0.05 0.299896838071 4.0 2.676875 1.0 0.0567275628428
1107 1209 0.05 0.322585034014 0.280479227709 0.0 1.97651025836 1.0 0.029147865864
1107 1211 0.05 0.133566433566 0.40264949059 12.0 1.90459846866 0.0 -0.0999457769773
1107 1214 0.05 0.894626865672 0.58479455638 -2.0 5.54577228803 0.0 0.119685983261
1107 1217 0.95 0.438571428571 0.49368614575 1.0 0.00229779411765 0.0 0.0582971015124
1107 1231 0.05 0.485714285714 0.161498012445 4.0 1.50012133518 2.0 0.0397686955243
1107 1234 0.05 0.05 0.284408807705 7.0 -0.511968794452 1.0 0.0191216421522
1107 1235 0.05 0.05 0.152644508769 11.0 0.276807598039 2.0 0.0224819492974
1107 1242 0.05 0.05 0.156077877952 12.0 1.4135494403 2.0 0.0173378471372
1107 1246 0.05 0.05 0.117150202984 13.0 1.37714962121 2.0 -0.00257874339257
1107 1248 0.05 0.604096385542 0.536315934094 -2.0 -0.824858501927 0.0 0.0919692006933
1107 1257 0.05 0.05 0.150823752169 10.0 2.37458348025 2.0 0.0477724329643
1107 1261 0.05 0.05 0.287492672915 5.0 0.395194575472 1.0 0.049038185135
1107 1264 0.642857142857 0.95 0.523031536204 -2.0 5.63171410891 0.0 0.071675259494
1107 1268 0.324516129032 0.324516129032 0.294150697195 10.0 0.0634462151394 1.0 0.0285166288464
1107 1277 0.05 0.05 0.150961671384 7.0 3.57228483607 2.0 0.0478093084598
1107 1279 0.480769230769 0.05 0.294828180678 3.0 2.00313624101 1.0 0.0547238009318
1107 1295 0.490566037736 0.05 0.523393384357 -1.0 0.310859653025 0.0 0.0862895025981
1107 1301 0.05 0.05 0.162432984389 6.0 2.00221143225 2.0 0.0615711726642
1107 1308 0.95 0.272554744526 0.27857082588 -1.0 0.859582743989 1.0 0.0498896068515
1107 1314 0.05 0.05 0.14962940559 10.0 3.26210204424 2.0 0.0447940980065
1107 1316 0.05 0.503816793893 0.49613727879 -2.0 0.529887218045 0.0 0.0965171805238
1107 1318 0.325838509317 0.95 0.513024900632 0.0 -0.954271870555 0.0 0.0838312148881
1107 1320 0.05 0.05 0.423032386022 9.0 -0.961883156607 0.0 0.0653506595138
1107 1323 0.05 0.05 0.265647505091 11.0 -1.18408430233 1.0 0.0741691479346
1107 1326 0.0625352112676 0.0625352112676 0.144433276914 4.0 1.32134146341 2.0 0.0667749025124
1107 1328 0.05 0.05 0.2756715404 11.0 0.410294117647 1.0 0.0142797185842
1107 1329 0.95 0.585179856115 0.299163494471 5.0 2.76450091762 1.0 0.0592056325362
1107 1332 0.05 0.319259259259 0.16443037964 6.0 1.41909722222 2.0 0.0618963017967
1107 1344 0.483870967742 0.483870967742 0.506630213835 8.0 2.34339273982 0.0 0.0874925271526
1107 1345 0.05 0.05 0.299294271956 5.0 2.73942819149 1.0 0.0896956499872
1107 1352 0.95 0.585925925926 0.525380894971 -2.0 2.27183636012 0.0 0.0724604262157
1107 1361 0.05 0.364 0.15055819507 6.0 0.577175632911 2.0 0.0610175811133
1107 1372 0.05 0.681984732824 0.421177385534 2.0 4.2707003388 0.0 0.0945211748916
1107 1374 0.35871559633 0.585547445255 0.273442497378 8.0 0.901768377254 1.0 0.0424195764389
1107 1385 0.05 0.05 0.509881538967 5.0 1.8859375 0.0 0.0895513835208
1107 1400 0.504 0.05 0.286497304342 3.0 0.569537177542 1.0 0.0630705200909
1107 1411 0.95 0.95 0.534023794743 -1.0 2.34628647714 0.0 0.0905229897967
1107 1412 0.95 0.562388059701 0.530877999132 0.0 1.10677696981 0.0 0.0995512431046
1107 1414 0.510948905109 0.413282442748 0.515906769492 1.0 2.00463979008 0.0 0.0869205935667
1107 1417 0.05 0.05 0.29920673872 3.0 2.12450892857 1.0 0.0715379922073
1107 1428 0.05 0.412868217054 0.23621958926 9.0 0.946513353116 1.0 0.075845061976
1107 1433 0.05 0.130656934307 0.49065338015 7.0 3.96938062339 0.0 0.101918364741
1107 1434 0.342121212121 0.438571428571 0.483043076695 1.0 1.18180272109 0.0 0.0606456081945
1107 1437 0.05 0.133566433566 0.409030591663 13.0 0.540508365508 0.0 0.078956960548
1107 1438 0.05 0.05 0.234916736911 12.0 -0.913482460036 1.0 0.0792360698542
1107 1452 0.05 0.0733333333333 0.288949368375 9.0 6.9351464599 1.0 0.0833801326539
1107 1455 0.05 0.05 0.418807931089 7.0 1.11656928214 0.0 0.0905229897967
1107 1458 0.05 0.05 0.123104202104 13.0 -3.0819161442 2.0 0.0905229897967
1107 1459 0.05 0.05 0.494448189058 2.0 1.89878079564 0.0 0.0905229897967
1107 1461 0.95 0.95 0.29766322558 2.0 -1.45326704545 1.0 0.0905229897967
1107 1462 0.05 0.175114503817 0.49203721624 8.0 2.09519197055 0.0 0.0905229897967
1112 1116 0.906878980892 0.347532467532 0.77568124148 -3.0 0.271668357357 -1.0 0.187823694573
1112 1124 0.95 0.05 0.596067276668 -1.0 -0.147978642258 0.0 0.158226691489
1112 1125 0.95 0.95 0.89175500588 -13.0 -0.546176840456 -2.0 0.244017115886
1112 1129 0.95 0.313781512605 0.775082074829 -9.0 -0.490560640732 -1.0 0.218991406189
1112 1138 0.95 0.95 0.779141424621 -10.0 0.315262062724 -1.0 0.225734769273
1112 1139 0.95 0.05 0.881189909974 -4.0 0.330121810521 -2.0 0.183830029639
1112 1140 0.05 0.95 0.767923103198 -9.0 0.891693363844 -1.0 0.161034750255
1112 1153 0.95 0.673742331288 0.77556709293 -6.0 -1.66933638444 -1.0 0.171176500328
1112 1157 0.95 0.95 0.885424237074 -14.0 -0.773635845202 -2.0 0.235878887497
1112 1172 0.05 0.05 0.87514527736 -8.0 0.650831719768 -2.0 0.171051389751
1112 1173 0.95 0.95 0.881697550522 -9.0 -1.10561844353 -2.0 0.20387154392
1112 1181 0.561739130435 0.561739130435 0.728060326765 1.0 -0.56828769303 -1.0 0.151173290272
1112 1186 0.95 0.882608695652 0.888026661173 -11.0 0.448220761519 -2.0 0.218517127065
1112 1207 0.95 0.559230769231 0.884454237219 -2.0 2.04900105615 -2.0 0.241451797629
1112 1208 0.95 0.95 0.791495947221 -8.0 0.87477402746 -1.0 0.261642185549
1112 1209 0.95 0.652894736842 0.772949740948 -12.0 0.130636489466 -1.0 0.23406248857
1112 1211 0.511627906977 0.511627906977 0.844537608582 0.0 0.16364163847 -2.0 0.104968845728
1112 1214 0.95 0.747010309278 0.90218531535 -14.0 3.59474311932 -2.0 0.324600605967
1112 1217 0.95 0.339677419355 0.883576476385 -11.0 -1.63872997712 -2.0 0.263211724218
1112 1231 0.95 0.95 0.622091383048 -8.0 -0.266115315851 0.0 0.24468331823
1112 1234 0.95 0.05 0.776804810471 -5.0 -2.18513822747 -1.0 0.224036264858
1112 1235 0.05 0.95 0.599752452896 -1.0 -1.34706331045 0.0 0.227396572003
1112 1242 0.95 0.251388888889 0.608532511834 0.0 -0.358097954165 0.0 0.222252469843
1112 1246 0.95 0.05 0.49753558532 1.0 -0.396772761944 0.0 0.202335879313
1112 1248 0.95 0.05 0.899236590791 -14.0 -2.51758354166 -2.0 0.296883823399
1112 1257 0.95 0.169752066116 0.595034942945 -2.0 0.663000713287 0.0 0.25268705567
1112 1261 0.95 0.404646464646 0.779793258002 -7.0 -1.22127714693 -1.0 0.253952807841
1112 1264 0.95 0.95 0.894486013655 -14.0 3.57664487845 -2.0 0.2765898822
1112 1268 0.95 0.95 0.786137006252 -2.0 -1.68317120534 -1.0 0.233431251552
1112 1277 0.461203007519 0.95 0.595393788196 -5.0 1.82614697828 0.0 0.252723931166
1112 1279 0.95 0.95 0.78677435779 -9.0 0.0495151704723 -1.0 0.259638423638
1112 1295 0.95 0.95 0.894616913393 -13.0 -1.31088300203 -2.0 0.291204125304
1112 1301 0.95 0.95 0.624393551092 -6.0 0.267355412287 0.0 0.26648579537
1112 1308 0.582012578616 0.95 0.771058203366 -13.0 -0.837276143437 -1.0 0.254804229557
1112 1314 0.05 0.05 0.591917078428 -2.0 1.3871663364 0.0 0.249708720712
